Número da contratação;Status da contratação;Situação da Execução;Título da contratação;Categoria da contratação;UASG Atual;Valor total da contratação;Data estimada para o início do processo de contratação;Data estimada para a conclusão do processo de contratação;Prazo estimado de duração do processo de contratação (dias);Área requisitante;Nº DFD;Prioridade;Nº do Item no DFD;Data da conclusão da Contratação no DFD;Classificação da Contratação;Código Classe/Grupo;Nome Classe/Grupo;Código PDM material;Nome do PDM material;Código material/serviço;Descrição material/serviço;Unidade Fornecimento;Valor Unitário;Quantidade;Valor Total
"166/2025";Aprovada;;"Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde (Ativid";BENS;250110;99.888,4400;07/08/2024;03/02/2025;180;"SAA.COGEP.COASS";"284/2024";"Médio";49;01/02/2025;Material;6530;MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E  SUPRIMENTOS  HOSPITALARES;"2653";"BIOMBO HOSPITALAR";444802;"ALTURA: CERCA DE 1,80, CARACTERÍSTICAS ADICIONAIS: DIVISÓRIAS EM PVC, COMPRIMENTO: COMPRIMENTO 1,80 APROXIMADAMENTE, ABERTO, MATERIAL: AÇO INOXIDÁVEL, TIPO: TRIPLO DOBRÁVEL, TIPO DE RODÍZIO: PONTEIRAS GIRATÓRIAS";"UN";500,0000;8,00000;4.000,0000
"162/2025";Aprovada;;"Contratação de empresa para o preparo e fornecimento de alimentação e kit lanche";SERVICOS;250110;49.980,0000;03/07/2025;30/12/2025;180;"SE.FNS";"360/2024";"Baixo";1;31/12/2025;Serviço;632;SERVIÇOS DE FORNECIMENTO DE COMIDA;"";"";3697;"FORNECIMENTO DE REFEIÇÕES / LANCHES / SALGADOS / DOCES";"";35,7000;1.400,00000;49.980,0000
"117/2025";Aprovada;;"Serviço de empresa especializada em eventos para a participação das áreas da CGDI Em Bienais";SERVICOS;250110;500.000,0000;01/11/2024;30/04/2025;180;"SAA.CGDI.EDITORA";"168/2024";"Baixo";1;30/04/2025;Serviço;732;SERVIÇOS DE LEASING OU ALUGUEL RELACIONADOS A OUTROS BENS;"";"";13099;"LOCAÇÃO / MONTAGEM / DESMONTAGEM DE STANDS E PROJETOS EM FEIRAS E EXPOSIÇÕES";"";500.000,0000;1,00000;500.000,0000
"104/2025";Aprovada;;"Serviço de  edição ,normalização, revisão, diagramação e ilustração.";SERVICOS;250110;2.726.740,8700;31/01/2025;31/07/2025;181;"SAA.CGDI.EDITORA";"175/2024";"Baixo";1;31/07/2025;Serviço;845;SERVIÇOS DE BIBLIOTECAS E DE ARQUIVOS;"";"";16942;"BIBLIOTECÁRIO";"";196.955,5000;4,00000;787.822,0000
"104/2025";Aprovada;;"Serviço de  edição ,normalização, revisão, diagramação e ilustração.";SERVICOS;250110;2.726.740,8700;31/01/2025;31/07/2025;181;"SAA.CGDI.EDITORA";"175/2024";"Baixo";2;31/07/2025;Serviço;839;OUTROS SERVIÇOS DE NEGÓCIOS, TÉCNICOS E PROFISSIONAIS;"";"";12645;"REDAÇÃO / REVISÃO DE TEXTO";"";215.435,4300;4,00000;861.741,7200
"104/2025";Aprovada;;"Serviço de  edição ,normalização, revisão, diagramação e ilustração.";SERVICOS;250110;2.726.740,8700;31/01/2025;31/07/2025;181;"SAA.CGDI.EDITORA";"175/2024";"Baixo";3;31/07/2025;Serviço;839;OUTROS SERVIÇOS DE NEGÓCIOS, TÉCNICOS E PROFISSIONAIS;"";"";12904;"ELABORAÇÃO DE ARTE - GRÁFICA";"";215.435,4300;4,00000;861.741,7200
"104/2025";Aprovada;;"Serviço de  edição ,normalização, revisão, diagramação e ilustração.";SERVICOS;250110;2.726.740,8700;31/01/2025;31/07/2025;181;"SAA.CGDI.EDITORA";"175/2024";"Baixo";4;31/07/2025;Serviço;859;OUTROS SERVIÇOS DE SUPORTE;"";"";25330;"DIAGRAMAÇÃO ELETRÔNICA E PROJETO GRÁFICO";"";215.435,4300;1,00000;215.435,4300
"155/2025";Aprovada;;"Serviço de solução de apoio à  governança";CONTRATACOES_TIC;250110;9.822.500,0000;01/01/2025;30/06/2025;180;"SEIDIGI.DATASUS.CGRGP";"266/2024";"Baixo";1;30/06/2025;Serviço;131;SERVIÇOS DE COMPUTAÇÃO EM NUVEM;"";"";26077;"SOFTWARE COMO SERVICO - SAAS";"UN";14.750,0000;150,00000;2.212.500,0000
"155/2025";Aprovada;;"Serviço de solução de apoio à  governança";CONTRATACOES_TIC;250110;9.822.500,0000;01/01/2025;30/06/2025;180;"SEIDIGI.DATASUS.CGRGP";"266/2024";"Baixo";2;30/06/2025;Serviço;131;SERVIÇOS DE COMPUTAÇÃO EM NUVEM;"";"";26077;"SOFTWARE COMO SERVICO - SAAS";"UN";1.450,0000;4.000,00000;5.800.000,0000
"155/2025";Aprovada;;"Serviço de solução de apoio à  governança";CONTRATACOES_TIC;250110;9.822.500,0000;01/01/2025;30/06/2025;180;"SEIDIGI.DATASUS.CGRGP";"266/2024";"Baixo";3;30/06/2025;Serviço;162;SERVIÇOS  DE  GERENCIAMENTO  EM TECNOLOGIA DA INFORMAÇÃO  E COMUNICAÇÃO (TIC);"";"";27014;"SERVIÇOS DE GERENCIAMENTO DE INFRAESTRUTURA DE TECNOLOGIA DAINFORMAÇÃO E COMUNICAÇÃO (TIC)";"UN";105.000,0000;12,00000;1.260.000,0000
"155/2025";Aprovada;;"Serviço de solução de apoio à  governança";CONTRATACOES_TIC;250110;9.822.500,0000;01/01/2025;30/06/2025;180;"SEIDIGI.DATASUS.CGRGP";"266/2024";"Baixo";4;30/06/2025;Serviço;162;SERVIÇOS  DE  GERENCIAMENTO  EM TECNOLOGIA DA INFORMAÇÃO  E COMUNICAÇÃO (TIC);"";"";27014;"SERVIÇOS DE GERENCIAMENTO DE INFRAESTRUTURA DE TECNOLOGIA DAINFORMAÇÃO E COMUNICAÇÃO (TIC)";"UN";550,0000;1.000,00000;550.000,0000
"150/2025";Aprovada;;"Serviço de empresa especializada para realização do Módulo de Acompanhamento e Avaliação (MAAv)";SERVICOS;250110;60.000.000,0000;30/08/2024;27/02/2025;181;"SAPS.DGAPS.CGPROJ";"121/2024";"Médio";1;28/02/2025;Serviço;951;SERVIÇOS FORNECIDOS POR ORGANIZAÇÕES COMERCIAL,DE EMPREGADORE DE PROFISSIONAIS;"";"";4375;"ORGANIZAÇÃO DE CONGRESSO, SIMPÓSIO, CONFERÊNCIA E EXPOSIÇÃO";"";15.000.000,0000;4,00000;60.000.000,0000
"148/2025";Aprovada;;"Serviço de contratação de de nuvem híbrida e microsserviços";CONTRATACOES_TIC;250110;7.359.000,0000;31/01/2025;30/07/2025;180;"SEIDIGI.DATASUS.CGSIO";"123/2024";"Baixo";1;31/07/2025;Serviço;162;SERVIÇOS  DE  GERENCIAMENTO  EM TECNOLOGIA DA INFORMAÇÃO  E COMUNICAÇÃO (TIC);"";"";26999;"SERVIÇOS DE GERENCIAMENTO  DE REDES DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO (TIC)";"";132.000,0000;12,00000;1.584.000,0000
"148/2025";Aprovada;;"Serviço de contratação de de nuvem híbrida e microsserviços";CONTRATACOES_TIC;250110;7.359.000,0000;31/01/2025;30/07/2025;180;"SEIDIGI.DATASUS.CGSIO";"123/2024";"Baixo";2;31/07/2025;Serviço;182;SERVIÇOS DE  LICENCIAMENTO E  CONTRATOS DE TRANSFERÊNCIA DE TECNOLOGIA;"";"";27472;"LICENCIAMENTO DE DIREITOS  PERMANENTES DE USO DE OUTROS SOFTWARES / PROGRAMAS DE COMPUTADOR";"";38.500,0000;150,00000;5.775.000,0000
"144/2025";Aprovada;;"Serviço de impressão";SERVICOS;250110;950.000,0000;30/12/2024;27/06/2025;179;"SVS.DAENT";"143/2024";"Alto";1;27/06/2025;Serviço;891;SERVIÇOS DE REPRODUÇÃO, PUBLICAÇÃO E IMPRESSÃO;"";"";9997;"GRÁFICO - FORMULÁRIOS CONTÍNUOS";"";0,3800;2.500.000,00000;950.000,0000
"127/2025";Aprovada;Preparação;"Serviço de impressão";SERVICOS;250110;2.000.000,0000;02/01/2025;30/06/2025;179;"SAA.CGDI.EDITORA";"194/2024";"Baixo";1;30/06/2025;Serviço;891;SERVIÇOS DE REPRODUÇÃO, PUBLICAÇÃO E IMPRESSÃO;"";"";10049;"PUBLICAÇÃO, IMPRESSÃO DE JORNAL / REVISTA / LIVRO";"";2.000.000,0000;1,00000;2.000.000,0000
"97/2025";Aprovada;Preparação;"Serviço de confecção de bandeiras";SERVICOS;250110;41.000,0000;02/12/2024;30/05/2025;179;"SAA.CGINFRA.COMAP";"221/2024";"Médio";1;01/06/2025;Serviço;881;SERVIÇOS DE MANUFATURA EM INSUMOS FÍSICOS QUE SAO PROPRIEDADE DE OUTROS(EXCETO MAQUINARIA E EQUIPAMENTO);"";"";16330;"CONFECÇÃO DE BANDEIRA - NACIONAL / DISTINTIVA";"";400,0000;24,00000;9.600,0000
"97/2025";Aprovada;Preparação;"Serviço de confecção de bandeiras";SERVICOS;250110;41.000,0000;02/12/2024;30/05/2025;179;"SAA.CGINFRA.COMAP";"221/2024";"Médio";2;01/06/2025;Serviço;881;SERVIÇOS DE MANUFATURA EM INSUMOS FÍSICOS QUE SAO PROPRIEDADE DE OUTROS(EXCETO MAQUINARIA E EQUIPAMENTO);"";"";16330;"CONFECÇÃO DE BANDEIRA - NACIONAL / DISTINTIVA";"";1.100,0000;10,00000;11.000,0000
"97/2025";Aprovada;Preparação;"Serviço de confecção de bandeiras";SERVICOS;250110;41.000,0000;02/12/2024;30/05/2025;179;"SAA.CGINFRA.COMAP";"221/2024";"Médio";3;01/06/2025;Serviço;881;SERVIÇOS DE MANUFATURA EM INSUMOS FÍSICOS QUE SAO PROPRIEDADE DE OUTROS(EXCETO MAQUINARIA E EQUIPAMENTO);"";"";20508;"CONFECÇÃO E INSTALAÇÃO MASTRO - BANDEIRA";"";600,0000;34,00000;20.400,0000
"95/2025";Aprovada;;"Serviço de água e esgoto ";SERVICOS;250110;44.714,8000;03/12/2024;02/06/2025;181;"SESAI.CASAI.SP";"234/2024";"Médio";1;01/06/2025;Serviço;692;SERVIÇOS DE DISTRIBUIÇÃO DE ÁGUA ATRAVÉS DE TUBULAÇÃO;"";"";22845;"FORNECIMENTO DE ÁGUA E COLETA DE ESGOTO SANITÁRIO";"";44.714,8000;1,00000;44.714,8000
"21/2025";Aprovada;;"Serviço de reforma da sede SEMS-MG";OBRAS_SERV_ESP_ENGENHARIA;250110;35.000.000,0000;01/01/2025;30/06/2025;180;"SAA.CGINFRA";"153/2024";"Médio";1;30/06/2025;Serviço;545;TIPOS ESPECIAIS DE SERVIÇOS DE CONSTRUÇÃO;"";"";1627;"MANUTENÇÃO / REFORMA PREDIAL";"";35.000.000,0000;1,00000;35.000.000,0000
"20/2025";Aprovada;;"Serviço de reforma da sede SEMS-AP";OBRAS_SERV_ESP_ENGENHARIA;250110;8.000.000,0000;02/12/2024;30/05/2025;179;"SAA.CGINFRA";"155/2024";"Médio";1;31/05/2025;Serviço;545;TIPOS ESPECIAIS DE SERVIÇOS DE CONSTRUÇÃO;"";"";1627;"MANUTENÇÃO / REFORMA PREDIAL";"";8.000.000,0000;1,00000;8.000.000,0000
"19/2025";Aprovada;;"Serviço de comissária";SERVICOS;250110;1.534.936,6500;16/01/2025;15/07/2025;180;"GM";"15/2024";"Baixo";1;15/07/2025;Serviço;859;OUTROS SERVIÇOS DE SUPORTE;"";"";17779;"COMISSARIA AÉREA";"";1.534.936,6500;1,00000;1.534.936,6500
"17/2025";Aprovada;;"Serviço de apoio técnico à Governança e Gestão de Projetos em TIC da Saúde";CONTRATACOES_TIC;250110;25.000.000,0000;04/06/2025;01/12/2025;180;"SEIDIGI.DATASUS.CGRGP";"120/2024";"Baixo";1;01/12/2025;Serviço;172;SERVIÇOS DE PESQUISA,ANÁLISE E DESENVOLVIMENTO EM TECNOLOGIADA INFORMAÇÃO E COMUNICAÇÃO (TIC);"";"";27324;"SERVIÇOS DE PESQUISA, ANÁLISE E DESENVOLVIMENTO EM TECNOLOGIA INFORMAÇÃO E COMUNICAÇÃO (TIC)";"";25.000.000,0000;1,00000;25.000.000,0000
"11/2025";Aprovada;;"Serviço de reforma da unidade do S.I.A. do Ministério da Saúde.";OBRAS_SERV_ESP_ENGENHARIA;250110;80.000.000,0000;03/04/2025;30/09/2025;180;"SAA.CGINFRA";"141/2024";"Médio";1;30/09/2025;Serviço;545;TIPOS ESPECIAIS DE SERVIÇOS DE CONSTRUÇÃO;"";"";1627;"MANUTENÇÃO / REFORMA PREDIAL";"";80.000.000,0000;1,00000;80.000.000,0000
"10/2025";Aprovada;;"Serviço de solução de infraestrutura de ativos de rede p/ as Unidades Descentralizadas do MS";CONTRATACOES_TIC;250110;108.900,0000;30/10/2024;28/04/2025;180;"SEIDIGI.DATASUS.CGIE";"39/2024";"Baixo";1;28/04/2025;Serviço;168;SERVIÇOS AUXILIARES DE TECNOLOGIA DA INFORMAÇÃO  E  COMUNICAÇÃO (TIC);"";"";27260;"SERVIÇOS AUXILIARES DE TECNOLOGIA INFORMAÇÃO E COMUNICAÇÃO";"UN";108.900,0000;1,00000;108.900,0000
"4/2025";Aprovada;;"Serviço de Almoxarifado virtual";SERVICOS;250110;3.100.000,0000;05/07/2024;02/01/2025;181;"SAA.CGINFRA.COMAP";"220/2024";"Alto";1;01/01/2025;Serviço;839;OUTROS SERVIÇOS DE NEGÓCIOS, TÉCNICOS E PROFISSIONAIS;"";"";27685;"SERVIÇO DE ALMOXARIFADO  VIRTUAL DE MATERIAL DE CONSUMO ADMINISTRATIVO - GERENCIAMENTO DE MEIOS LOGÍSTICOS";"";3.100.000,0000;1,00000;3.100.000,0000
"3/2025";Aprovada;;"Serviço de instalação de divisórias( SERVIÇO E MATERIAL)";OBRAS_SERV_ESP_ENGENHARIA;250110;1.168.500,0000;01/11/2024;30/04/2025;180;"SAA.CGINFRA";"164/2024";"Médio";1;30/04/2025;Serviço;546;SERVIÇOS DE INSTALAÇÃO;"";"";2240;"INSTALAÇÃO E MONTAGEM DE ISOLAMENTO ACÚSTICO";"UN";185,0000;2.400,00000;444.000,0000
"3/2025";Aprovada;;"Serviço de instalação de divisórias( SERVIÇO E MATERIAL)";OBRAS_SERV_ESP_ENGENHARIA;250110;1.168.500,0000;01/11/2024;30/04/2025;180;"SAA.CGINFRA";"164/2024";"Médio";2;30/04/2025;Serviço;546;SERVIÇOS DE INSTALAÇÃO;"";"";2240;"INSTALAÇÃO E MONTAGEM DE ISOLAMENTO ACÚSTICO";"UN";805,0000;900,00000;724.500,0000
"34/2025";Aprovada;;"Aquisição de Escadas dobráveis de alumínio com 5 degraus.";BENS;250110;9.000,0000;31/01/2025;31/07/2025;181;"SAA.CGDI.ARQUIVO";"59/2024";"Baixo";1;31/07/2025;Material;5440;EQUIPAMENTOS PARA MONTAGEM DE ANDAIME E FORMAS DE CONCRETO;"765";"ESCADA DOMÉSTICA";359881;"CAPACIDADE: 100, CARACTERÍSTICAS ADICIONAIS: PÉS ANTIDERRAPANTES, TRAVA DE SEGURANÇA, MATERIAL: ALUMÍNIO, NÚMERO DEGRAUS: 5, TIPO: DOBRÁVEL";"UN";2.250,0000;4,00000;9.000,0000
"185/2025";Aprovada;Edição;"Contratação de Solução de infraestrutura computacional hiperconvergente, para o Data Center  no DF";CONTRATACOES_TIC;250110;19.925.641,0000;29/11/2024;30/05/2025;182;"SEIDIGI.DATASUS.CGIE";"277/2024";"Médio";1;30/05/2025;Material;7010;COMPUTADORES;"10293";"SERVIDOR";459959;"ARMAZENAMENTO SAS: COM DISCOS SAS, ARMAZENAMENTO SATA: COM DISCOS SATA, ARMAZENAMENTO SSD: COM DISCOS SSD, FONTE ALIMENTAÇÃO: REDUNDANTE (SWAP/HOT PLUG), GARANTIA ON SITE: SUPERIOR 48, INTERFACE REDE LAN: NO MÍNIMO 8, INTERFACE REDE SAN: 2, MEMÓRIA RAM: 768, NÚCLEOS POR PROCESSADOR: 15 A 20, PROCESSADORES FÍSICOS: 4, SISTEMA OPERACIONAL: SEM SISTEMA OPERACIONAL, TIPO: RACK";"UN";14.480.000,0000;1,00000;14.480.000,0000
"185/2025";Aprovada;Edição;"Contratação de Solução de infraestrutura computacional hiperconvergente, para o Data Center  no DF";CONTRATACOES_TIC;250110;19.925.641,0000;29/11/2024;30/05/2025;182;"SEIDIGI.DATASUS.CGIE";"277/2024";"Médio";1;30/05/2025;Serviço;166;SERVIÇOS DE MANUTENÇÃO E INSTALAÇÃO DE EQUIPAMENTOS DE TIC;"";"";27111;"SERVIÇOS DE INSTALAÇÃO DE COMPUTADORES E SEUS PERIFÉRICOS";"";295.693,0000;1,00000;295.693,0000
"185/2025";Aprovada;Edição;"Contratação de Solução de infraestrutura computacional hiperconvergente, para o Data Center  no DF";CONTRATACOES_TIC;250110;19.925.641,0000;29/11/2024;30/05/2025;182;"SEIDIGI.DATASUS.CGIE";"277/2024";"Médio";2;30/05/2025;Serviço;182;SERVIÇOS DE  LICENCIAMENTO E  CONTRATOS DE TRANSFERÊNCIA DE TECNOLOGIA;"";"";27502;"CESSÃO TEMPORÁRIA DE DIREITOS SOBRE PROGRAMAS DE COMPUTADOR LOCAÇÃO DE SOFTWARE";"";5.104.000,0000;1,00000;5.104.000,0000
"185/2025";Aprovada;Edição;"Contratação de Solução de infraestrutura computacional hiperconvergente, para o Data Center  no DF";CONTRATACOES_TIC;250110;19.925.641,0000;29/11/2024;30/05/2025;182;"SEIDIGI.DATASUS.CGIE";"277/2024";"Médio";3;30/05/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;"";"";20052;"TREINAMENTO - INSTALAÇÃO / UTILIZAÇÃO EQUIPAMENTO";"";45.948,0000;1,00000;45.948,0000
"108/2025";Aprovada;;"Aquisição de folhas de papel alcalino";BENS;250110;300.300,0000;31/01/2025;31/07/2025;181;"SAA.CGDI.ARQUIVO";"58/2024";"Baixo";1;31/07/2025;Material;9310;PAPÉIS E PAPELÕES;"19746";"PAPEL PARA IMPRESSÃO FORMATADO";467046;"CARACTERÍSTICA ADICIONAL: PH ALCALINO, COR: COLORIDO, GRAMATURA: 75, TAMANHO (C X L): 420 X 297, TIPO: PERMANENTE";"EMB";4,5500;66.000,00000;300.300,0000
"129/2025";Aprovada;;"Serviço de impressão";SERVICOS;250110;6.000.000,0000;05/05/2025;31/10/2025;179;"SAPS.DGCI.COPID";"186/2024";"Médio";1;31/12/2025;Serviço;891;SERVIÇOS DE REPRODUÇÃO, PUBLICAÇÃO E IMPRESSÃO;"";"";15857;"GRÁFICO - IMPRESSÃO DE MANUAL E FORMULÁRIO, ALCEAMENTO E EN-VELOPAMENTO";"";2,0000;3.000.000,00000;6.000.000,0000
"145/2025";Aprovada;;"Serviçõ de impressão";SERVICOS;250110;13.975.961,1000;05/05/2025;31/10/2025;179;"SAPS.DGCI. CGCRIAJ";"140/2024";"Médio";1;30/11/2025;Serviço;891;SERVIÇOS DE REPRODUÇÃO, PUBLICAÇÃO E IMPRESSÃO;"";"";15857;"GRÁFICO - IMPRESSÃO DE MANUAL E FORMULÁRIO, ALCEAMENTO E EN-VELOPAMENTO";"";2,8500;4.903.846,00000;13.975.961,1000
"180/2025";Aprovada;;"Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde ";BENS;250110;20.400,0000;07/08/2024;03/02/2025;180;"SAA.COGEP.COASS";"373/2024";"Médio";1;01/02/2025;Material;5805;EQUIPAMENTO TELEFÔNICO E TELEGRÁFICO;"14704";"TELEFONE CABEÇA";237194;"CARACTERÍSTICAS ADICIONAIS: TIARA AJUSTÁVEL/DESCONEXÃO RÁPIDA/ELIMINADOR RUÍDO, TIPO: SEM FIO E MICROFONE NA TIARA, TIPO ACIONAMENTO: CHAVE LIGA/DESLIGA COM LED, TIPO ALIMENTAÇÃO: DIRETO NA LINHA OU PABX";"UN";400,0000;6,00000;2.400,0000
"180/2025";Aprovada;;"Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde ";BENS;250110;20.400,0000;07/08/2024;03/02/2025;180;"SAA.COGEP.COASS";"373/2024";"Médio";2;01/02/2025;Material;7290;UTENSÍLIOS COMERCIAIS E DOMÉSTICOS DIVERSOS;"12399";"SUPORTE";601992;"ALTURA: 17, APLICAÇÃO: SUPORTE MONITOR LCD, COR: PRETA, FORMATO: RETANGULAR, LARGURA: 27, MATERIAL: PLÁSTICO RESISTENTE, PROFUNDIDADE: 33,5";"UN";60,0000;300,00000;18.000,0000
"192/2025";Aprovada;Preparação;"Contratação de empresa especializada para manutenção de equipamentos eletrodomésticos.";SERVICOS;250110;60.000,0000;05/03/2025;01/09/2025;180;"SAA.CGINFRA.COMAP";"376/2024";"Médio";1;01/09/2025;Serviço;871;SERVIÇOS DE MANUTENÇÃO E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;"";"";9989;"MANUTENÇÃO E REPARO DE APARELHOS ELETRODOMÉSTICOS";"";60.000,0000;1,00000;60.000,0000
"197/2025";Aprovada;;"Contratação de empresa especializada na prestação de serviços de comunicação institucional ";SERVICOS;250110;25.000.000,0000;08/11/2024;09/01/2025;62;"GM.ASCOM";"317/2024";"Médio";1;10/01/2025;Serviço;831;SERVIÇOS DE CONSULTORIA E DE GERÊNCIA/GESTÃO;"";"";15601;"CONSULTORIA E ASSESSORIA - COMUNICAÇÃO";"";25.000.000,0000;1,00000;25.000.000,0000
"200/2025";Aprovada;;" Aquisição de Desktop de alto desempenho";BENS;250110;742.008,0000;30/10/2024;28/04/2025;180;"SEIDIGI.DATASUS.CGIE";"399/2024";"Médio";1;06/08/2025;Material;7010;COMPUTADORES;"6661";"MICROCOMPUTADOR";469793;"ARMAZENAMENTO HDD: SEM DISCO HDD, ARMAZENAMENTO SSD: 110 A 300, COMPONENTES ADICIONAIS: COM TECLADO E MOUSE, GABINETE: COMPACTO, GARANTIA ON SITE: SUPERIOR A 36, MEMÓRIA RAM: SUPERIOR A 8, MONITOR: 21 A 29, NÚCLEOS POR PROCESSADOR: SUPERIOR A 8, SISTEMA OPERACIONAL: PROPRIETÁRIO";"UN";4.314,0000;172,00000;742.008,0000
"222/2025";Aprovada;;"Contratação de solução de segurança para proteger sistemas e dados do Ministério da Saúde";CONTRATACOES_TIC;250110;7.172.205,7900;04/07/2025;31/12/2025;180;"SEIDIGI.DATASUS.CGIE";"414/2024";"Médio";1;31/12/2025;Serviço;182;SERVIÇOS DE  LICENCIAMENTO E  CONTRATOS DE TRANSFERÊNCIA DE TECNOLOGIA;"";"";27502;"CESSÃO TEMPORÁRIA DE DIREITOS SOBRE PROGRAMAS DE COMPUTADOR LOCAÇÃO DE SOFTWARE";"";299,0100;20.000,00000;5.980.200,0000
"222/2025";Aprovada;;"Contratação de solução de segurança para proteger sistemas e dados do Ministério da Saúde";CONTRATACOES_TIC;250110;7.172.205,7900;04/07/2025;31/12/2025;180;"SEIDIGI.DATASUS.CGIE";"414/2024";"Médio";2;31/12/2025;Serviço;182;SERVIÇOS DE  LICENCIAMENTO E  CONTRATOS DE TRANSFERÊNCIA DE TECNOLOGIA;"";"";27502;"CESSÃO TEMPORÁRIA DE DIREITOS SOBRE PROGRAMAS DE COMPUTADOR LOCAÇÃO DE SOFTWARE";"";42,6900;20.000,00000;853.800,0000
"222/2025";Aprovada;;"Contratação de solução de segurança para proteger sistemas e dados do Ministério da Saúde";CONTRATACOES_TIC;250110;7.172.205,7900;04/07/2025;31/12/2025;180;"SEIDIGI.DATASUS.CGIE";"414/2024";"Médio";3;31/12/2025;Serviço;168;SERVIÇOS AUXILIARES DE TECNOLOGIA DA INFORMAÇÃO  E  COMUNICAÇÃO (TIC);"";"";27260;"SERVIÇOS AUXILIARES DE TECNOLOGIA INFORMAÇÃO E COMUNICAÇÃO";"";256.470,4300;1,00000;256.470,4300
"222/2025";Aprovada;;"Contratação de solução de segurança para proteger sistemas e dados do Ministério da Saúde";CONTRATACOES_TIC;250110;7.172.205,7900;04/07/2025;31/12/2025;180;"SEIDIGI.DATASUS.CGIE";"414/2024";"Médio";4;31/12/2025;Serviço;168;SERVIÇOS AUXILIARES DE TECNOLOGIA DA INFORMAÇÃO  E  COMUNICAÇÃO (TIC);"";"";27260;"SERVIÇOS AUXILIARES DE TECNOLOGIA INFORMAÇÃO E COMUNICAÇÃO";"";81.735,3600;1,00000;81.735,3600
"225/2025";Aprovada;;"Contratação de Solução de backup e restore de bancos de dados.";CONTRATACOES_TIC;250110;8.000.000,0000;20/06/2025;19/12/2025;182;"SEIDIGI.DATASUS.CGIE";"337/2024";"Baixo";1;20/12/2025;Serviço;131;SERVIÇOS DE COMPUTAÇÃO EM NUVEM;"";"";26069;"PLATAFORMA COMO SERVICO - PAAS";"";8.000.000,0000;1,00000;8.000.000,0000
"245/2025";Aprovada;;"Contratar vagas em ações de desenvolvimento relacionadas ao Tema Arquivologia";SERVICOS;250110;3.000,0000;04/07/2025;31/12/2025;180;"SAA.COGEP.CODEP";"475/2024";"Baixo";1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;"";"";21172;"TREINAMENTO QUALIFICAÇÃO PROFISSIONAL";"";3.000,0000;1,00000;3.000,0000
"242/2025";Aprovada;;"Contratar vagas em ações de desenvolvimento relacionadas ao Tema Arquivologia";SERVICOS;250110;9.000,0000;04/07/2025;31/12/2025;180;"SAA.COGEP.CODEP";"472/2024";"Baixo";1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;"";"";21172;"TREINAMENTO QUALIFICAÇÃO PROFISSIONAL";"";3.000,0000;3,00000;9.000,0000
"239/2025";Aprovada;Encerrada;"Contratar vagas em ações de desenvolvimento relacionadas ao Tema Auditoria";SERVICOS;250110;90.000,0000;04/07/2025;31/12/2025;180;"SAA.COGEP.CODEP";"480/2024";"Baixo";1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;"";"";21172;"TREINAMENTO QUALIFICAÇÃO PROFISSIONAL";"";3.000,0000;30,00000;90.000,0000
"250/2025";Aprovada;;"Contratar vagas em ações de desenvolvimento relacionadas ao Tema Auditoria";SERVICOS;250110;27.000,0000;04/07/2025;31/12/2025;180;"SAA.COGEP.CODEP";"482/2024";"Baixo";1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;"";"";21172;"TREINAMENTO QUALIFICAÇÃO PROFISSIONAL";"";3.000,0000;9,00000;27.000,0000
"248/2025";Aprovada;;"Contratar vagas em ações de desenvolvimento relacionadas ao Tema Atendimento ao Público";SERVICOS;250110;6.000,0000;04/07/2025;31/12/2025;180;"SAA.COGEP.CODEP";"478/2024";"Baixo";1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;"";"";21172;"TREINAMENTO QUALIFICAÇÃO PROFISSIONAL";"";3.000,0000;2,00000;6.000,0000
"240/2025";Aprovada;;"Contratar vagas em ações de desenvolvimento relacionadas ao Tema Atendimento ao Público";SERVICOS;250110;6.000,0000;04/07/2025;31/12/2025;180;"SAA.COGEP.CODEP";"479/2024";"Baixo";1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;"";"";21172;"TREINAMENTO QUALIFICAÇÃO PROFISSIONAL";"";3.000,0000;2,00000;6.000,0000
